_id,Region,Cod.Comuna,Glosa.Comuna,No en PBS,Mto.en PBS,No sin PBS,Mto.sin PBS,No en APS Internas,Mto.en APS Internas,Total No,Total Mto. m$
297,13.0,13103,CERRO NAVIA,1748,17028.08199999999851570464670658111572265625,164,1651.0399999999999636202119290828704833984375,11,140.484000000000008867573342286050319671630859375,1923,18819.60599999999976716935634613037109375
298,13.0,13104,CONCHALI,1478,13692.94199999999909778125584125518798828125,144,1693.580999999999903593561612069606781005859375,14,175.288999999999987267074175179004669189453125,1636,15561.811999999999898136593401432037353515625
299,13.0,13105,EL BOSQUE,1613,15207.5889999999999417923390865325927734375,135,1455.80099999999993087840266525745391845703125,9,109.412000000000006139089236967265605926513671875,1757,16772.80199999999967985786497592926025390625
300,13.0,13106,ESTACION CENTRAL,1183,10536.72799999999915598891675472259521484375,85,923.3709999999999809006112627685070037841796875,179,2025.54700000000002546585164964199066162109375,1447,13485.645999999998821294866502285003662109375
301,13.0,13107,HUECHURABA,748,7584.0039999999999054125510156154632568359375,66,665.365000000000009094947017729282379150390625,4,36.33899999999999863575794734060764312744140625,818,8285.708000000000538420863449573516845703125
302,13.0,13108,INDEPENDENCIA,766,6511.32300000000032014213502407073974609375,61,716.18499999999994543031789362430572509765625,183,2548.33199999999987994669936597347259521484375,1010,9775.84000000000014551915228366851806640625
303,13.0,13109,LA CISTERNA,951,8280.976000000000567524693906307220458984375,89,1130.65399999999999636202119290828704833984375,17,142.984000000000008867573342286050319671630859375,1057,9554.6140000000013969838619232177734375
304,13.0,13110,LA FLORIDA,3911,35545.6960000000035506673157215118408203125,304,3483.7550000000001091393642127513885498046875,76,916.191000000000030922819860279560089111328125,4291,39945.6419999999998253770172595977783203125
305,13.0,13111,LA GRANJA,1478,13993.33799999999973806552588939666748046875,108,1135.079999999999927240423858165740966796875,2,24.464999999999999857891452847979962825775146484375,1588,15152.882999999999810825102031230926513671875
306,13.0,13112,LA PINTANA,1865,19304.2439999999987776391208171844482421875,131,1362.79700000000002546585164964199066162109375,9,100.0819999999999936335370875895023345947265625,2005,20767.12299999999595456756651401519775390625
307,13.0,13113,LA REINA,368,3173.40500000000020008883439004421234130859375,35,397.64100000000001955413608811795711517333984375,7,82.9740000000000037516656448133289813995361328125,410,3654.02000000000043655745685100555419921875
308,13.0,13114,LAS CONDES,785,7151.4229999999997744453139603137969970703125,83,777.00199999999995270627550780773162841796875,52,624.1559999999999490682967007160186767578125,920,8552.5809999999983119778335094451904296875
309,13.0,13115,LO BARNECHEA,232,2244.20699999999987994669936597347259521484375,23,295.0629999999999881765688769519329071044921875,7,69.6280000000000001136868377216160297393798828125,262,2608.8980000000001382431946694850921630859375
310,13.0,13116,LO ESPEJO,1262,12385.167999999999665305949747562408447265625,113,1348.042999999999892679625190794467926025390625,6,100.8190000000000026147972675971686840057373046875,1381,13834.02999999999883584678173065185546875
311,13.0,13117,LO PRADO,1198,11124.076999999999316059984266757965087890625,99,1061.428000000000110958353616297245025634765625,19,249.77899999999999636202119290828704833984375,1316,12435.283999999999650754034519195556640625
312,13.0,13118,MACUL,881,7701.6850000000004001776687800884246826171875,88,914.6100000000000136424205265939235687255859375,12,170.59899999999998954081092961132526397705078125,981,8786.89400000000023283064365386962890625
313,13.0,13119,MAIPU,4480,39383.8640000000013969838619232177734375,348,3414.9149999999999636202119290828704833984375,207,2595.5940000000000509317032992839813232421875,5035,45394.3729999999995925463736057281494140625
314,13.0,13120,ÑUÑOA,1003,8303.1270000000004074536263942718505859375,92,827.4099999999999681676854379475116729736328125,138,1857.451999999999998181010596454143524169921875,1233,10987.988999999999577994458377361297607421875
315,13.0,13121,PEDRO AGUIRRE CERDA,1186,10736.352000000000771251507103443145751953125,114,1108.6920000000000072759576141834259033203125,6,72.3949999999999960209606797434389591217041015625,1306,11917.43900000000212457962334156036376953125
316,13.0,13122,PEÑALOLEN,2071,20151.7819999999992433004081249237060546875,151,1498.759000000000014551915228366851806640625,15,223.477000000000003865352482534945011138916015625,2237,21874.017999999996391125023365020751953125
317,13.0,13123,PROVIDENCIA,353,2897.24299999999993815436027944087982177734375,33,503.46199999999998908606357872486114501953125,17,178.948000000000007503331289626657962799072265625,403,3579.65299999999979263520799577236175537109375
318,13.0,13124,PUDAHUEL,1740,16542.38699999999880674295127391815185546875,109,1121.20299999999997453414835035800933837890625,16,190.31000000000000227373675443232059478759765625,1865,17853.9000000000014551915228366851806640625
319,13.0,13125,QUILICURA,1019,9747.28299999999944702722132205963134765625,70,832.0159999999999627107172273099422454833984375,24,303.82400000000001227817847393453121185302734375,1113,10883.1229999999995925463736057281494140625
320,13.0,13126,QUINTA NORMAL,1362,11859.974000000000160071067512035369873046875,129,1664.686999999999898136593401432037353515625,23,280.47800000000000864019966684281826019287109375,1514,13805.13899999999921419657766819000244140625
321,13.0,13127,RECOLETA,1594,15031.685999999999694409780204296112060546875,145,1461.162000000000034560798667371273040771484375,18,235.93000000000000682121026329696178436279296875,1757,16728.7779999999984283931553363800048828125
322,13.0,13128,RENCA,1484,14256.007999999999810825102031230926513671875,118,1269.25700000000006184563972055912017822265625,16,201.5629999999999881765688769519329071044921875,1618,15726.827999999999519786797463893890380859375
323,13.0,13129,SAN JOAQUIN,1096,9501.245999999999185092747211456298828125,104,1010.3129999999999881765688769519329071044921875,9,147.90399999999999636202119290828704833984375,1209,10659.46299999999973806552588939666748046875
324,13.0,13130,SAN MIGUEL,917,7895.4409999999998035491444170475006103515625,64,602.828999999999950887286104261875152587890625,208,2746.39100000000007639755494892597198486328125,1189,11244.6610000000000582076609134674072265625
325,13.0,13131,SAN RAMON,1342,12972.458000000000538420863449573516845703125,115,1162.932000000000016370904631912708282470703125,12,128.198000000000007503331289626657962799072265625,1469,14263.588000000001557054929435253143310546875
326,13.0,13132,VITACURA,153,1334.1289999999999054125510156154632568359375,16,157.460000000000007958078640513122081756591796875,1,5.71600000000000019184653865522705018520355224609375,170,1497.30499999999983629095368087291717529296875
327,13.0,13201,PUENTE ALTO,4759,44035.8810000000012223608791828155517578125,429,4457.658999999999650754034519195556640625,109,1394.65799999999990177457220852375030517578125,5297,49888.19800000000395812094211578369140625
328,13.0,13202,PIRQUE,203,1987,14,145.188999999999992951416061259806156158447265625,1,42.7590000000000003410605131648480892181396484375,218,2174.94799999999986539478413760662078857421875
329,13.0,13203,SAN JOSE DE MAIPO,154,1548.8530000000000654836185276508331298828125,14,137.0670000000000072759576141834259033203125,3,12.961999999999999744204615126363933086395263671875,171,1698.88200000000006184563972055912017822265625
330,13.0,13301,COLINA,710,7457.796000000000276486389338970184326171875,56,1003.40399999999999636202119290828704833984375,10,148.395999999999986584953148849308490753173828125,776,8609.59600000000136788003146648406982421875
331,13.0,13302,LAMPA,500,5152.0929999999998472048901021480560302734375,36,390.04700000000002546585164964199066162109375,5,77.195999999999997953636921010911464691162109375,541,5619.33599999999933061189949512481689453125
332,13.0,13303,TILTIL,173,1674.03400000000010550138540565967559814453125,13,128.82900000000000773070496506989002227783203125,3,33.06499999999999772626324556767940521240234375,189,1835.928000000000110958353616297245025634765625
333,13.0,13401,SAN BERNARDO,2995,29120.29599999999845749698579311370849609375,292,3123.740999999999985448084771633148193359375,131,1730.5760000000000218278728425502777099609375,3418,33974.612999999997555278241634368896484375
334,13.0,13402,BUIN,613,6144.7089999999998326529748737812042236328125,53,574.93100000000004001776687800884246826171875,40,529.1660000000000536601874046027660369873046875,706,7248.8059999999995852704159915447235107421875
335,13.0,13403,CALERA DE TANGO,134,1344.17599999999993087840266525745391845703125,12,148.4859999999999899955582804977893829345703125,1,30.623000000000001108446667785756289958953857421875,147,1523.28499999999985448084771633148193359375
336,13.0,13404,PAINE,517,4895.552999999999883584678173065185546875,41,435.18000000000000682121026329696178436279296875,9,144.33400000000000318323145620524883270263671875,567,5475.0670000000000072759576141834259033203125
337,13.0,13501,MELIPILLA,1545,15462.0400000000008731149137020111083984375,103,1140.68100000000004001776687800884246826171875,68,1224.14499999999998181010596454143524169921875,1716,17826.8660000000018044374883174896240234375
338,13.0,13502,ALHUE,63,661.1670000000000300133251585066318511962890625,7,78.820999999999997953636921010911464691162109375,3,41.7049999999999982946974341757595539093017578125,73,781.6930000000000973159330897033214569091796875
339,13.0,13503,CURACAVI,346,3315.08599999999978535925038158893585205078125,22,204.546999999999997044142219237983226776123046875,16,213.501000000000004774847184307873249053955078125,384,3733.134000000000014551915228366851806640625
340,13.0,13504,MARIA PINTO,125,1299.62699999999995270627550780773162841796875,10,103.2840000000000060254023992456495761871337890625,9,205.981999999999999317878973670303821563720703125,144,1608.89300000000002910383045673370361328125
341,13.0,13505,SAN PEDRO,130,1405.1300000000001091393642127513885498046875,7,86.7699999999999960209606797434389591217041015625,3,60.27600000000000335376171278767287731170654296875,140,1552.176000000000158252078108489513397216796875
342,13.0,13601,TALAGANTE,673,6594.3270000000002255546860396862030029296875,60,633.019000000000005456968210637569427490234375,46,629.4740000000000463842297904193401336669921875,779,7856.8200000000006184563972055912017822265625
343,13.0,13602,EL MONTE,350,3462.07099999999991268850862979888916015625,28,311.0339999999999918145476840436458587646484375,5,120.123999999999995225152815692126750946044921875,383,3893.22899999999981446308083832263946533203125
344,13.0,13603,ISLA DE MAIPO,248,2608.04300000000012005330063402652740478515625,23,288.61200000000002319211489520967006683349609375,6,98.6940000000000026147972675971686840057373046875,277,2995.349000000000160071067512035369873046875
345,13.0,13604,PADRE HURTADO,349,3504.8260000000000218278728425502777099609375,27,266.6789999999999736246536485850811004638671875,5,62.50999999999999801048033987171947956085205078125,381,3834.0150000000003274180926382541656494140625
346,13.0,13605,PEÑAFLOR,771,7067.3090000000001964508555829524993896484375,87,865.298000000000001818989403545856475830078125,17,173.18000000000000682121026329696178436279296875,875,8105.78700000000026193447411060333251953125
347,SUPLEMENTOS,,"",48,372.83400000000000318323145620524883270263671875,,,,,48,372.83400000000000318323145620524883270263671875
348,PARA PENSIONES PREVISIONALES,,"",,,8507,88994.270000000004074536263942718505859375,,,8507,88994.270000000004074536263942718505859375
349,Total,,"",176156,1770504.8530000005848705768585205078125,21323,239590.2500000000582076609134674072265625,7704,114671.201000000000931322574615478515625,205183,2124766.304000000469386577606201171875
350,BH en APS Externa,,Sin Clasificar ,,,,,,,7210,97812.201000000000931322574615478515625
351,BH Cuota Unica,,Sin Clasificar ,,,,,,,5139,9318300.21399999968707561492919921875
352,Total Nacional,,"",176156,1770504.8530000005848705768585205078125,21323,239590.2500000000582076609134674072265625,7704,114671.201000000000931322574615478515625,217532,11540878.7190000005066394805908203125
